"Population, under age 5 (millions)"
"HDI Rank (2018)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"170","Afghanistan","2.4","","3.5","","4.2","","4.9","","5.3","","5.4","","5.4","","5.4","","5.5","","5.5","","5.5","","5.6","","5.6",""
"69","Albania","0.4","","0.3","","0.3","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"82","Algeria","4.0","","3.7","","3.1","","3.0","","3.9","","4.1","","4.3","","4.4","","4.5","","4.7","","4.7","","4.8","","5.0",""
"149","Angola","2.3","","2.7","","3.1","","3.7","","4.5","","4.6","","4.8","","4.9","","5.1","","5.2","","5.3","","5.4","","5.6",""
"74","Antigua and Barbuda","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"48","Argentina","3.5","","3.6","","3.5","","3.6","","3.6","","3.6","","3.6","","3.7","","3.7","","3.7","","3.7","","3.7","","3.7",""
"81","Armenia","0.4","","0.3","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"6","Australia","1.3"," a","1.3"," a","1.3"," a","1.3"," a","1.5"," a","1.5"," a","1.5"," a","1.5"," a","1.6"," a","1.6"," a","1.6"," a","1.6"," a","1.6"," a"
"20","Austria","0.4","","0.5","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4",""
"87","Azerbaijan","0.9"," b","0.9"," b","0.7"," b","0.6"," b","0.7"," b","0.7"," b","0.8"," b","0.8"," b","0.8"," b","0.9"," b","0.9"," b","0.9"," b","0.9"," b"
"60","Bahamas","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"45","Bahrain","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"135","Bangladesh","15.9","","16.1","","16.3","","16.2","","15.3","","15.1","","14.9","","14.8","","14.8","","14.7","","14.7","","14.6","","14.5",""
"56","Barbados","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"50","Belarus","0.8","","0.6","","0.5","","0.4","","0.5","","0.5","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6",""
"17","Belgium","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6",""
"103","Belize","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"163","Benin","0.9","","1.1","","1.2","","1.4","","1.6","","1.6","","1.6","","1.7","","1.7","","1.7","","1.8","","1.8","","1.8",""
"134","Bhutan","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"114","Bolivia (Plurinational State of)","1.0","","1.1","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2",""
"75","Bosnia and Herzegovina","0.3","","0.3","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.1","","0.1",""
"94","Botswana","0.2","","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"79","Brazil","17.8","","17.4","","17.4","","16.3","","15.0","","14.8","","14.7","","14.7","","14.7","","14.6","","14.7","","14.7","","14.7",""
"43","Brunei Darussalam","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"52","Bulgaria","0.6","","0.4","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.3","","0.3","","0.3","","0.3","","0.3",""
"182","Burkina Faso","1.7","","1.9","","2.2","","2.5","","2.8","","2.9","","3.0","","3.0","","3.1","","3.2","","3.2","","3.3","","3.3",""
"185","Burundi","1.1","","1.2","","1.2","","1.3","","1.6","","1.6","","1.7","","1.8","","1.8","","1.9","","1.9","","1.9","","2.0",""
"126","Cabo Verde","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"146","Cambodia","1.7","","1.8","","1.6","","1.5","","1.7","","1.7","","1.8","","1.8","","1.8","","1.8","","1.8","","1.8","","1.8",""
"150","Cameroon","2.2","","2.4","","2.6","","3.0","","3.5","","3.5","","3.6","","3.7","","3.8","","3.8","","3.9","","3.9","","4.0",""
"13","Canada","1.9","","2.0","","1.8","","1.7","","1.9","","1.9","","1.9","","1.9","","1.9","","1.9","","1.9","","1.9","","2.0",""
"188","Central African Republic","0.5","","0.5","","0.6","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7",""
"187","Chad","1.2","","1.4","","1.7","","2.0","","2.3","","2.4","","2.5","","2.5","","2.6","","2.6","","2.7","","2.8","","2.8",""
"42","Chile","1.4","","1.5","","1.3","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2","","1.2",""
"85","China","133.0","","100.5","","88.7","","83.1","","84.6","","85.7","","86.4","","86.7","","86.9","","86.9","","86.9","","86.5","","85.9",""
"79","Colombia","4.2","","4.4","","4.4","","4.2","","3.8","","3.7","","3.7","","3.7","","3.7","","3.7","","3.7","","3.7","","3.7",""
"156","Comoros","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"138","Congo","0.4","","0.4","","0.5","","0.6","","0.7","","0.7","","0.7","","0.8","","0.8","","0.8","","0.8","","0.8","","0.8",""
"179","Congo (Democratic Republic of the)","6.4","","7.7","","8.7","","10.2","","12.1","","12.6","","13.0","","13.4","","13.7","","14.1","","14.5","","14.9","","15.2",""
"68","Costa Rica","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4",""
"46","Croatia","0.3","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"72","Cuba","0.9","","0.8","","0.8","","0.7","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6",""
"31","Cyprus","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c","0.1"," c"
"26","Czechia","0.6","","0.6","","0.4","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.5","","0.5","","0.5",""
"165","Côte d'Ivoire","2.1","","2.5","","2.8","","3.1","","3.3","","3.4","","3.5","","3.5","","3.6","","3.7","","3.8","","3.9","","4.0",""
"11","Denmark","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"171","Djibouti","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"89","Dominican Republic","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0","","1.0",""
"85","Ecuador","1.4","","1.5","","1.6","","1.6","","1.6","","1.6","","1.6","","1.6","","1.6","","1.6","","1.6","","1.6","","1.7",""
"116","Egypt","8.7","","8.4","","8.6","","8.8","","9.7","","10.2","","10.7","","11.4","","11.9","","12.4","","12.9","","13.1","","13.0",""
"124","El Salvador","0.7","","0.8","","0.8","","0.7","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6",""
"144","Equatorial Guinea","0.1","","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2",""
"182","Eritrea","0.4","","0.4","","0.3","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5",""
"30","Estonia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"138","Eswatini (Kingdom of)","0.1","","0.2","","0.1","","0.1","","0.2","","0.2","","0.2","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"173","Ethiopia","9.1","","10.5","","12.3","","13.6","","14.2","","14.4","","14.7","","14.9","","15.2","","15.5","","15.8","","16.1","","16.3",""
"98","Fiji","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"12","Finland","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d","0.3"," d"
"26","France","3.8","","3.6","","3.7","","3.8","","3.9","","4.0","","4.0","","4.0","","3.9","","3.9","","3.9","","3.8","","3.7",""
"115","Gabon","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"174","Gambia","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4",""
"70","Georgia","0.5"," e","0.3"," e","0.3"," e","0.2"," e","0.3"," e","0.3"," e","0.3"," e","0.3"," e","0.3"," e","0.3"," e","0.3"," e","0.3"," e","0.3"," e"
"4","Germany","4.3","","4.1","","3.9","","3.6","","3.4","","3.4","","3.4","","3.4","","3.4","","3.5","","3.6","","3.7","","3.9",""
"142","Ghana","2.5","","2.8","","3.1","","3.3","","3.6","","3.7","","3.8","","3.8","","3.9","","4.0","","4.0","","4.1","","4.1",""
"32","Greece","0.6","","0.5","","0.5","","0.5","","0.6","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.4","","0.4",""
"78","Grenada","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"126","Guatemala","1.6","","1.8","","1.9","","2.0","","1.9","","1.9","","1.9","","2.0","","2.0","","2.0","","2.0","","2.0","","2.0",""
