"Population, ages 65 and older (millions)"
"HDI Rank (2018)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"170","Afghanistan","0.3","","0.4","","0.5","","0.6","","0.7","","0.7","","0.7","","0.8","","0.8","","0.9","","0.9","","0.9","","1.0",""
"69","Albania","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4",""
"82","Algeria","0.9","","1.0","","1.3","","1.6","","2.0","","2.0","","2.1","","2.1","","2.2","","2.3","","2.4","","2.6","","2.7",""
"149","Angola","0.3","","0.4","","0.4","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.7","","0.7","","0.7",""
"74","Antigua and Barbuda","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"48","Argentina","2.9","","3.3","","3.6","","3.8","","4.2","","4.3","","4.3","","4.4","","4.5","","4.6","","4.7","","4.8","","4.9",""
"81","Armenia","0.2","","0.3","","0.3","","0.4","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"6","Australia","1.9"," a","2.1"," a","2.3"," a","2.6"," a","3.0"," a","3.1"," a","3.2"," a","3.3"," a","3.4"," a","3.6"," a","3.7"," a","3.8"," a","3.9"," a"
"20","Austria","1.2","","1.2","","1.2","","1.3","","1.5","","1.5","","1.6","","1.6","","1.6","","1.6","","1.7","","1.7","","1.7",""
"87","Azerbaijan","0.3"," b","0.4"," b","0.5"," b","0.6"," b","0.5"," b","0.5"," b","0.5"," b","0.5"," b","0.5"," b","0.6"," b","0.6"," b","0.6"," b","0.6"," b"
"60","Bahamas","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"45","Bahrain","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"135","Bangladesh","3.2","","3.9","","4.9","","6.0","","7.0","","7.3","","7.5","","7.7","","7.8","","8.0","","8.1","","8.2","","8.3",""
"56","Barbados","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"50","Belarus","1.1","","1.3","","1.3","","1.4","","1.3","","1.3","","1.3","","1.3","","1.3","","1.4","","1.4","","1.4","","1.4",""
"17","Belgium","1.5","","1.6","","1.7","","1.8","","1.9","","1.9","","1.9","","2.0","","2.0","","2.0","","2.1","","2.1","","2.2",""
"103","Belize","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"163","Benin","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4",""
"134","Bhutan","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"114","Bolivia (Plurinational State of)","0.3","","0.4","","0.4","","0.5","","0.6","","0.6","","0.7","","0.7","","0.7","","0.7","","0.8","","0.8","","0.8",""
"75","Bosnia and Herzegovina","0.3","","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5",""
"94","Botswana","0.0","","0.0","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"79","Brazil","6.3","","7.7","","9.2","","11.2","","13.3","","13.9","","14.5","","15.1","","15.7","","16.4","","17.1","","17.9","","18.7",""
"43","Brunei Darussalam","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"52","Bulgaria","1.2","","1.3","","1.3","","1.3","","1.3","","1.4","","1.4","","1.4","","1.4","","1.4","","1.5","","1.5","","1.5",""
"182","Burkina Faso","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.5","","0.5",""
"185","Burundi","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3",""
"126","Cabo Verde","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"146","Cambodia","0.3","","0.3","","0.4","","0.5","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.7","","0.7","","0.7",""
"150","Cameroon","0.4","","0.4","","0.5","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.7","","0.7","","0.7",""
"13","Canada","3.1","","3.5","","3.8","","4.2","","4.8","","5.0","","5.2","","5.4","","5.6","","5.8","","6.0","","6.2","","6.4",""
"188","Central African Republic","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"187","Chad","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4",""
"42","Chile","0.8","","1.0","","1.2","","1.4","","1.6","","1.6","","1.7","","1.8","","1.8","","1.9","","2.0","","2.1","","2.2",""
"85","China","66.3","","76.0","","87.9","","99.6","","110.5","","113.7","","117.0","","120.8","","125.5","","131.3","","138.6","","147.0","","155.9",""
"79","Colombia","1.4","","1.7","","2.1","","2.5","","3.0","","3.1","","3.2","","3.3","","3.5","","3.7","","3.8","","4.0","","4.2",""
"156","Comoros","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
