"Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64))"
"57","Kuwait","2.1","","2.0","","2.3","","3.0","","2.7","","2.7","","2.7","","2.7","","2.7","","2.8","","2.9","","3.1","","3.4",""
"122","Kyrgyzstan","8.7","","9.6","","9.2","","8.9","","6.9","","6.8","","6.7","","6.6","","6.7","","6.8","","6.8","","7.0","","7.1",""
"140","Lao People's Democratic Republic","6.8","","6.8","","6.7","","6.5","","6.1","","6.1","","6.1","","6.1","","6.1","","6.1","","6.2","","6.3","","6.4",""
"39","Latvia","17.8","","20.9","","22.3","","24.6","","26.8","","27.5","","28.1","","28.6","","29.2","","29.9","","30.2","","30.7","","31.3",""
"93","Lebanon","9.2","","8.3","","9.0","","9.3","","9.4","","9.3","","9.3","","9.3","","9.4","","9.5","","9.8","","10.1","","10.5",""
"164","Lesotho","8.4","","7.8","","7.3","","7.6","","7.8","","7.8","","7.8","","7.8","","7.8","","7.8","","7.8","","7.8","","7.9",""
"176","Liberia","6.4","","6.4","","6.4","","6.3","","6.2","","6.2","","6.1","","6.0","","5.9","","5.8","","5.8","","5.8","","5.8",""
"110","Libya","5.6","","5.8","","6.0","","6.1","","6.2","","6.3","","6.3","","6.3","","6.3","","6.3","","6.4","","6.4","","6.5",""
"34","Lithuania","16.3","","18.6","","21.1","","23.8","","25.4","","25.9","","26.4","","26.9","","27.4","","28.0","","28.6","","29.3","","30.1",""
"21","Luxembourg","19.3","","20.6","","21.0","","21.5","","20.5","","20.3","","20.2","","20.2","","20.1","","20.1","","20.1","","20.2","","20.3",""
"162","Madagascar","5.9","","5.8","","5.7","","5.6","","5.3","","5.2","","5.2","","5.1","","5.1","","5.1","","5.2","","5.2","","5.3",""
"172","Malawi","6.0","","6.6","","6.1","","5.7","","5.2","","5.2","","5.2","","5.2","","5.1","","5.0","","5.0","","5.0","","4.9",""
"61","Malaysia","6.2"," f","6.3"," f","6.2"," f","6.8"," f","7.4"," f","7.6"," f","7.8"," f","8.1"," f","8.4"," f","8.7"," f","9.0"," f","9.3"," f","9.6"," f"
"104","Maldives","5.6","","6.1","","6.7","","6.9","","6.5","","6.2","","5.9","","5.6","","5.4","","5.3","","5.1","","5.0","","4.9",""
"184","Mali","7.7","","7.4","","6.6","","5.8","","5.5","","5.5","","5.4","","5.3","","5.2","","5.1","","5.1","","5.1","","5.0",""
"28","Malta","15.9","","17.2","","18.3","","19.9","","22.6","","23.5","","24.6","","25.7","","26.9","","28.1","","29.2","","30.2","","31.1",""
"161","Mauritania","5.9","","6.0","","6.1","","5.9","","5.7","","5.6","","5.6","","5.6","","5.6","","5.5","","5.5","","5.5","","5.5",""
"66","Mauritius","7.1"," g","7.7"," g","9.0"," g","9.6"," g","10.8"," g","11.3"," g","11.9"," g","12.6"," g","13.3"," g","14.1"," g","14.8"," g","15.5"," g","16.2"," g"
"76","Mexico","7.6","","8.0","","8.5","","9.0","","9.5","","9.7","","9.8","","9.9","","10.1","","10.2","","10.4","","10.7","","10.9",""
"135","Micronesia (Federated States of)","6.7","","6.5","","6.5","","6.8","","5.3","","5.2","","5.2","","5.2","","5.3","","5.4","","5.7","","5.9","","6.2",""
"107","Moldova (Republic of)","13.0"," h","14.0"," h","14.0"," h","13.9"," h","13.8"," h","13.8"," h","13.6"," h","13.5"," h","13.4"," h","13.6"," h","14.1"," h","14.9"," h","15.8"," h"
"92","Mongolia","7.4","","6.6","","6.0","","5.5","","5.5","","5.5","","5.6","","5.6","","5.7","","5.7","","5.9","","6.0","","6.2",""
"52","Montenegro","12.4","","14.7","","17.3","","19.6","","19.1","","19.2","","19.4","","19.6","","19.9","","20.4","","20.9","","21.6","","22.4",""
"121","Morocco","7.0","","8.1","","8.6","","9.1","","9.4","","9.4","","9.4","","9.4","","9.5","","9.7","","9.9","","10.3","","10.7",""
"180","Mozambique","7.3","","6.6","","6.4","","6.1","","5.9","","5.9","","5.8","","5.8","","5.7","","5.6","","5.6","","5.6","","5.5",""
"145","Myanmar","6.8","","7.0","","7.1","","7.2","","7.4","","7.4","","7.5","","7.5","","7.6","","7.7","","8.0","","8.2","","8.5",""
"130","Namibia","6.6","","6.5","","5.9","","6.6","","7.0","","6.9","","6.8","","6.6","","6.4","","6.3","","6.2","","6.2","","6.1",""
"147","Nepal","6.5","","6.6","","6.8","","7.6","","8.5","","8.7","","8.8","","8.9","","9.0","","9.1","","9.0","","9.0","","9.0",""
"10","Netherlands","18.4","","19.2","","20.0","","20.9","","23.0","","23.8","","24.7","","25.6","","26.6","","27.4","","28.2","","29.0","","29.7",""
"14","New Zealand","16.9","","17.7","","18.0","","18.2","","19.6","","20.1","","20.6","","21.2","","21.8","","22.4","","23.0","","23.6","","24.2",""
"126","Nicaragua","6.3","","6.5","","6.7","","7.0","","7.3","","7.3","","7.3","","7.3","","7.3","","7.4","","7.6","","7.8","","8.1",""
"189","Niger","4.7","","4.9","","5.0","","5.1","","5.3","","5.3","","5.4","","5.4","","5.4","","5.5","","5.5","","5.5","","5.5",""
"158","Nigeria","5.5","","5.4","","5.3","","5.1","","5.1","","5.2","","5.2","","5.2","","5.2","","5.1","","5.2","","5.2","","5.1",""
"82","North Macedonia","10.8","","13.1","","14.7","","16.0","","16.4","","16.6","","16.8","","17.0","","17.3","","17.7","","18.3","","18.9","","19.6",""
"1","Norway","25.3"," i","24.8"," i","23.6"," i","22.6"," i","22.5"," i","22.8"," i","23.3"," i","23.8"," i","24.4"," i","24.8"," i","25.3"," i","25.7"," i","26.1"," i"
"47","Oman","4.4","","3.5","","4.0","","4.0","","3.8","","3.5","","3.3","","3.2","","3.1","","3.0","","3.0","","3.1","","3.2",""
"152","Pakistan","7.3","","7.5","","7.4","","7.3","","7.3","","7.3","","7.3","","7.3","","7.2","","7.2","","7.2","","7.2","","7.1",""
"119","Palestine, State of","4.3"," j","4.3"," j","4.6"," j","4.9"," j","5.0"," j","5.1"," j","5.1"," j","5.2"," j","5.2"," j","5.3"," j","5.3"," j","5.4"," j","5.4"," j"
"67","Panama","8.0","","8.3","","8.8","","9.6","","10.5","","10.8","","11.0","","11.2","","11.4","","11.7","","11.9","","12.2","","12.5",""
