"Natural resource depletion (% of GNI)"
"HDI Rank (2018)","Country","2015",""
"170","Afghanistan","0.2",""
"69","Albania","1.1",""
"82","Algeria","10.4",""
"149","Angola","8.8",""
"48","Argentina","1",""
"81","Armenia","2.1",""
"6","Australia","2.1",""
"20","Austria","0.1",""
"87","Azerbaijan","9.4",""
"60","Bahamas","0",""
"45","Bahrain","4.6",""
"135","Bangladesh","0.8",""
"56","Barbados","0.1",""
"50","Belarus","0.4",""
"17","Belgium","0",""
"103","Belize","0.6",""
"163","Benin","1.7",""
"134","Bhutan","2.6",""
"114","Bolivia (Plurinational State of)","5",""
"75","Bosnia and Herzegovina","0.3",""
"94","Botswana","0.6",""
"79","Brazil","1.6",""
"43","Brunei Darussalam","10.8",""
"52","Bulgaria","0.7",""
"182","Burkina Faso","15",""
"185","Burundi","15.2",""
"126","Cabo Verde","0.5",""
"146","Cambodia","1",""
"150","Cameroon","2.1",""
"13","Canada","0.5",""
"188","Central African Republic","0.1",""
"187","Chad","7.7",""
"42","Chile","6.3",""
"85","China","0.8",""
"79","Colombia","3.3",""
"156","Comoros","1.8",""
"138","Congo","13.9",""
"179","Congo (Democratic Republic of the)","22.9",""
"68","Costa Rica","1",""
"46","Croatia","0.4",""
"72","Cuba","0.5",""
"31","Cyprus","0",""
"26","Czechia","0.1",""
"165","Côte d'Ivoire","1.8",""
"11","Denmark","0.4",""
"171","Djibouti","0.9",""
"98","Dominica","0",""
"89","Dominican Republic","1",""
"85","Ecuador","2.6",""
"116","Egypt","3",""
"124","El Salvador","0.8",""
"144","Equatorial Guinea","20",""
"30","Estonia","0.2",""
"138","Eswatini (Kingdom of)","1.8",""
"173","Ethiopia","10.7",""
"98","Fiji","0.7",""
"12","Finland","0.1",""
"26","France","0",""
"115","Gabon","7.3",""
"174","Gambia","6.1",""
"70","Georgia","0.6",""
"4","Germany","0",""
"142","Ghana","10.5",""
"32","Greece","0",""
"126","Guatemala","1.7",""
"174","Guinea","14.2",""
"178","Guinea-Bissau","13.2",""
"123","Guyana","7.9",""
"169","Haiti","0.9",""
"132","Honduras","1.5",""
"43","Hungary","0.2",""
"6","Iceland","0",""
"129","India","0.9",""
"111","Indonesia","2",""
"65","Iran (Islamic Republic of)","3.2",""
"120","Iraq","9.5",""
"3","Ireland","0",""
"22","Israel","0.2",""
"29","Italy","0.1",""
"96","Jamaica","0.3",""
"19","Japan","0",""
"102","Jordan","0.3",""
"50","Kazakhstan","5.4",""
"147","Kenya","2.8",""
"132","Kiribati","0",""
"22","Korea (Republic of)","0",""
"57","Kuwait","9",""
"122","Kyrgyzstan","5.5",""
"140","Lao People's Democratic Republic","5.4",""
"39","Latvia","0",""
"93","Lebanon","0",""
"164","Lesotho","4.9",""
"176","Liberia","17.8",""
"110","Libya","3",""
"21","Luxembourg","0",""
"162","Madagascar","1.3",""
"172","Malawi","8",""
"61","Malaysia","3.4",""
"104","Maldives","0",""
"184","Mali","10",""
"161","Mauritania","11.8",""
"66","Mauritius","0",""
"76","Mexico","2",""
"107","Moldova (Republic of)","0.3",""
"92","Mongolia","12.1",""
"52","Montenegro","0.3",""
"121","Morocco","0.4",""
"180","Mozambique","0.3",""
"145","Myanmar","3.7",""
"130","Namibia","1.8",""
"147","Nepal","0.9",""
"10","Netherlands","0.4",""
"14","New Zealand","0.7",""
"126","Nicaragua","2.6",""
"189","Niger","12",""
"158","Nigeria","2.7",""
"82","North Macedonia","0.8",""
"1","Norway","3.9",""
"47","Oman","18.5",""
"152","Pakistan","1",""
"67","Panama","0.1",""
"155","Papua New Guinea","13.7",""
"98","Paraguay","1.5",""
"82","Peru","3.7",""
"106","Philippines","1.2",""
"32","Poland","0.3",""
"40","Portugal","0.1",""
"41","Qatar","7.7",""
"52","Romania","0.6",""
"49","Russian Federation","5.5",""
"157","Rwanda","5.9",""
"89","Saint Lucia","0",""
"94","Saint Vincent and the Grenadines","0",""
"111","Samoa","0",""
"137","Sao Tome and Principe","0",""
"36","Saudi Arabia","8",""
"166","Senegal","1.3",""
"63","Serbia","0.4",""
"62","Seychelles","0",""
"181","Sierra Leone","9.5",""
"9","Singapore","0",""
"36","Slovakia","0.1",""
"24","Slovenia","0",""
"153","Solomon Islands","19.2",""
"..","Somalia","7.8",""
"113","South Africa","2.2",""
"186","South Sudan","3.9",""
"25","Spain","0",""
"71","Sri Lanka","0.1",""
"168","Sudan","2.5",""
"98","Suriname","13",""
"8","Sweden","0.1",""
"2","Switzerland","0",""
"125","Tajikistan","1.4",""
"159","Tanzania (United Republic of)","2",""
"77","Thailand","1.9",""
"131","Timor-Leste","43.7",""
"167","Togo","15.6",""
"105","Tonga","0",""
"63","Trinidad and Tobago","6.2",""
"91","Tunisia","2",""
"59","Turkey","0.2",""
"159","Uganda","12.7",""
"88","Ukraine","0.7",""
"35","United Arab Emirates","4.1",""
"15","United Kingdom","0.3",""
"15","United States","0.1",""
"57","Uruguay","1.2",""
"108","Uzbekistan","7.1",""
"141","Vanuatu","0",""
"118","Viet Nam","1.3",""
"177","Yemen","0.2",""
"143","Zambia","7.7",""
"150","Zimbabwe","2.8",""
"36","Andorra","..",""
"74","Antigua and Barbuda","..",""
"182","Eritrea","..",""
