"Natural resource depletion (% of GNI)"
"HDI Rank (2018)","Country","2011",""
"170","Afghanistan","0.3",""
"69","Albania","1.8",""
"82","Algeria","20.8",""
"149","Angola","33.5",""
"48","Argentina","3.2",""
"81","Armenia","2.4",""
"6","Australia","3.8",""
"20","Austria","0.1",""
"87","Azerbaijan","25.2",""
"60","Bahamas","0",""
"45","Bahrain","7.4",""
"135","Bangladesh","1.3",""
"56","Barbados","0.5",""
"50","Belarus","1",""
"17","Belgium","0",""
"103","Belize","6.4",""
"163","Benin","1.3",""
"134","Bhutan","3",""
"114","Bolivia (Plurinational State of)","9.8",""
"75","Bosnia and Herzegovina","0.7",""
"94","Botswana","2",""
"79","Brazil","2.5",""
"43","Brunei Darussalam","21.3",""
"52","Bulgaria","1.3",""
"182","Burkina Faso","14",""
"185","Burundi","24.9",""
"126","Cabo Verde","0.3",""
"146","Cambodia","1.8",""
"150","Cameroon","5.2",""
"13","Canada","1",""
"188","Central African Republic","0.1",""
"187","Chad","17.4",""
"42","Chile","9.9",""
"85","China","5.2",""
"79","Colombia","8.1",""
"156","Comoros","1.1",""
"138","Congo","57.9",""
"179","Congo (Democratic Republic of the)","22.3",""
"68","Costa Rica","1",""
"46","Croatia","0.9",""
"72","Cuba","2.3",""
"31","Cyprus","0",""
"26","Czechia","0.3",""
"165","Côte d'Ivoire","5.5",""
"11","Denmark","1.5",""
"98","Dominica","0",""
"89","Dominican Republic","0.5",""
"85","Ecuador","8",""
"116","Egypt","9",""
"124","El Salvador","0.8",""
"144","Equatorial Guinea","48.6",""
"182","Eritrea","15.1",""
"30","Estonia","1.4",""
"138","Eswatini (Kingdom of)","1.2",""
"173","Ethiopia","15.8",""
"98","Fiji","1.4",""
"12","Finland","0.2",""
"26","France","0",""
"115","Gabon","28.4",""
"174","Gambia","7",""
"70","Georgia","1.7",""
"4","Germany","0.1",""
"142","Ghana","14.1",""
"32","Greece","0.2",""
"126","Guatemala","2.5",""
"174","Guinea","17.4",""
"178","Guinea-Bissau","9",""
"123","Guyana","11.6",""
"169","Haiti","0.9",""
"132","Honduras","1.7",""
"43","Hungary","0.5",""
"6","Iceland","0",""
"129","India","2.5",""
"111","Indonesia","5.5",""
"65","Iran (Islamic Republic of)","6.9",""
"120","Iraq","9",""
"3","Ireland","0.1",""
"22","Israel","0.1",""
"29","Italy","0.1",""
"96","Jamaica","0.3",""
"19","Japan","0",""
"102","Jordan","0.4",""
"50","Kazakhstan","13.8",""
"147","Kenya","3.2",""
"132","Kiribati","0",""
"22","Korea (Republic of)","0",""
"57","Kuwait","14.3",""
"122","Kyrgyzstan","10",""
"140","Lao People's Democratic Republic","10.9",""
"39","Latvia","0",""
"93","Lebanon","0",""
"164","Lesotho","3",""
"176","Liberia","15.5",""
"110","Libya","4.1",""
"21","Luxembourg","0",""
"162","Madagascar","0.1",""
"172","Malawi","4.9",""
"61","Malaysia","6.1",""
"104","Maldives","0",""
"184","Mali","10.5",""
"161","Mauritania","19.3",""
"66","Mauritius","0",""
"76","Mexico","5.7",""
"107","Moldova (Republic of)","0.1",""
"92","Mongolia","20.1",""
"52","Montenegro","0.3",""
