"Natural resource depletion (% of GNI)"
"HDI Rank (2018)","Country","2017",""
"170","Afghanistan","0.3",""
"69","Albania","1.1",""
"82","Algeria","9.3",""
"149","Angola","12.8",""
"48","Argentina","1",""
"81","Armenia","2.9",""
"6","Australia","3",""
"20","Austria","0.1",""
"87","Azerbaijan","13.4",""
"60","Bahamas","0",""
"45","Bahrain","3.2",""
"135","Bangladesh","0.6",""
"56","Barbados","0",""
"50","Belarus","0.6",""
"17","Belgium","0",""
"103","Belize","0.5",""
"163","Benin","1.8",""
"134","Bhutan","2.7",""
"114","Bolivia (Plurinational State of)","5.8",""
"75","Bosnia and Herzegovina","0.4",""
"94","Botswana","0.5",""
"79","Brazil","1.9",""
"43","Brunei Darussalam","10.9",""
"52","Bulgaria","0.7",""
"182","Burkina Faso","15",""
"185","Burundi","15.7",""
"126","Cabo Verde","0.5",""
"146","Cambodia","1",""
"150","Cameroon","2.5",""
"13","Canada","0.7",""
"188","Central African Republic","0.1",""
"187","Chad","13.1",""
"42","Chile","6.5",""
"85","China","0.9",""
"79","Colombia","3.4",""
"156","Comoros","1.8",""
"138","Congo","31.4",""
"179","Congo (Democratic Republic of the)","23.2",""
"68","Costa Rica","0.3",""
"46","Croatia","0.3",""
"31","Cyprus","0",""
"26","Czechia","0.1",""
"11","Denmark","0.4",""
"171","Djibouti","0.7",""
"98","Dominica","0",""
"89","Dominican Republic","1.6",""
"85","Ecuador","2.9",""
"116","Egypt","4",""
"124","El Salvador","1",""
"144","Equatorial Guinea","22.9",""
"30","Estonia","0.2",""
"138","Eswatini (Kingdom of)","1.7",""
"173","Ethiopia","9.4",""
"98","Fiji","0.8",""
"12","Finland","0.1",""
"26","France","0",""
"115","Gabon","10.5",""
"174","Gambia","5.7",""
"70","Georgia","0.7",""
"4","Germany","0",""
"142","Ghana","11.4",""
"32","Greece","0.1",""
"126","Guatemala","1.7",""
"174","Guinea","13",""
"178","Guinea-Bissau","11.4",""
"123","Guyana","13.3",""
"169","Haiti","1.2",""
"132","Honduras","1.6",""
"43","Hungary","0.2",""
"6","Iceland","0",""
"129","India","1",""
"111","Indonesia","1.9",""
"65","Iran (Islamic Republic of)","4.6",""
"120","Iraq","10.9",""
"3","Ireland","0.1",""
"22","Israel","0.1",""
"29","Italy","0",""
"96","Jamaica","0.3",""
"19","Japan","0",""
"102","Jordan","0.1",""
"50","Kazakhstan","8.7",""
"147","Kenya","2.5",""
"132","Kiribati","0",""
"22","Korea (Republic of)","0",""
"57","Kuwait","8.1",""
"122","Kyrgyzstan","6.3",""
"140","Lao People's Democratic Republic","6.3",""
"39","Latvia","0",""
"93","Lebanon","0",""
"164","Lesotho","5.1",""
"176","Liberia","19.2",""
"110","Libya","6.7",""
"21","Luxembourg","0",""
"162","Madagascar","0.8",""
"172","Malawi","8.2",""
"61","Malaysia","3.1",""
"104","Maldives","0",""
"184","Mali","9.5",""
"161","Mauritania","12.4",""
"66","Mauritius","0",""
"76","Mexico","2.2",""
"107","Moldova (Republic of)","0.2",""
"92","Mongolia","22.8",""
"52","Montenegro","0.5",""
"121","Morocco","0.3",""
"180","Mozambique","1.3",""
"145","Myanmar","2.7",""
"130","Namibia","2.6",""
"147","Nepal","0.9",""
"10","Netherlands","0.3",""
"14","New Zealand","0.5",""
"126","Nicaragua","2.9",""
"189","Niger","11.9",""
"158","Nigeria","4.4",""
"82","North Macedonia","1.2",""
"1","Norway","4.4",""
"47","Oman","18.1",""
"152","Pakistan","0.8",""
"67","Panama","0.1",""
"155","Papua New Guinea","14",""
"98","Paraguay","1.6",""
"82","Peru","5.5",""
"106","Philippines","0.7",""
