"Carbon dioxide emissions (kg per 2010 US$ of GDP)"
"135","Micronesia (Federated States of)","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"174","Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"174","Gambia","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"178","Guinea-Bissau","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"144","Equatorial Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"78","Grenada","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"123","Guyana","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"132","Kiribati","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"73","Saint Kitts and Nevis","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"140","Lao People's Democratic Republic","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"176","Liberia","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"89","Saint Lucia","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"18","Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"164","Lesotho","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"162","Madagascar","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"104","Maldives","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"117","Marshall Islands","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"184","Mali","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"161","Mauritania","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"172","Malawi","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"55","Palau","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"155","Papua New Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"119","Palestine, State of","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"157","Rwanda","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"153","Solomon Islands","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"181","Sierra Leone","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"137","Sao Tome and Principe","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"138","Eswatini (Kingdom of)","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"62","Seychelles","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"187","Chad","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"131","Timor-Leste","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"105","Tonga","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"159","Uganda","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"94","Saint Vincent and the Grenadines","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"141","Vanuatu","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"111","Samoa","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development"," ","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","0.34","","0.32","","0.29","","0.28","","0.27","","0.27","","0.26","","0.25","","0.24",""
" ","High human development","0.39","","0.44","","0.41","","0.42","","0.41","","0.41","","0.39","","0.37","","0.36",""
" ","Medium human development","0.27","","0.25","","0.26","","0.25","","0.25","","0.25","","0.25","","0.24","","0.23",""
" ","Low human development","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Developing Countries","0.35","","0.37","","0.36","","0.36","","0.36","","0.35","","0.34","","0.33","","0.32",""
"","Regions"," ","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","0.26","","0.26","","0.28","","0.28","","0.29","","0.29","","0.30","","0.30","","0.29",""
" ","East Asia and the Pacific","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Europe and Central Asia","0.51","","0.41","","0.38","","0.36","","0.36","","0.33","","0.31","","0.30","","0.29",""
" ","Latin America and the Caribbean","0.20","","0.20","","0.19","","0.18","","0.19","","0.19","","0.18","","0.18","","0.19",""
" ","South Asia","0.32","","0.30","","0.29","","0.29","","0.29","","0.29","","0.29","","0.28","","0.26",""
" ","Sub-Saharan Africa","0.33","","0.33","","0.28","","0.27","","0.27","","0.27","","0.27","","0.25","","0.25",""
" ","Least Developed Countries","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Small Island Developing States","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Organization for Economic Co-operation and Development","0.33","","0.31","","0.28","","0.27","","0.26","","0.26","","0.25","","0.24","","0.24",""
" ","World","0.35","","0.33","","0.31","","0.30","","0.30","","0.30","","0.28","","0.28","","0.27",""
""
