"Natural resource depletion (% of GNI)"
"HDI Rank (2018)","Country","2010",""
"170","Afghanistan","0.3",""
"69","Albania","0.9",""
"82","Algeria","17.7",""
"149","Angola","33.7",""
"48","Argentina","2.8",""
"81","Armenia","1.6",""
"6","Australia","3.3",""
"20","Austria","0.1",""
"87","Azerbaijan","23.8",""
"60","Bahamas","0",""
"45","Bahrain","5.3",""
"135","Bangladesh","0.9",""
"56","Barbados","0.3",""
"50","Belarus","0.7",""
"17","Belgium","0",""
"103","Belize","5",""
"163","Benin","1.3",""
"134","Bhutan","3.3",""
"114","Bolivia (Plurinational State of)","7",""
"75","Bosnia and Herzegovina","0.4",""
"94","Botswana","3.1",""
"79","Brazil","2.1",""
"43","Brunei Darussalam","18.3",""
"52","Bulgaria","1.1",""
"182","Burkina Faso","10.6",""
"185","Burundi","23.7",""
"126","Cabo Verde","0.3",""
"146","Cambodia","1.6",""
"150","Cameroon","4.4",""
"13","Canada","0.8",""
"188","Central African Republic","0.1",""
"187","Chad","14",""
"42","Chile","10",""
"85","China","4",""
"79","Colombia","5.5",""
"156","Comoros","1.1",""
"138","Congo","49.1",""
"179","Congo (Democratic Republic of the)","17.5",""
"68","Costa Rica","1.3",""
"46","Croatia","0.7",""
"72","Cuba","1.8",""
"31","Cyprus","0",""
"26","Czechia","0.2",""
"165","Côte d'Ivoire","3.7",""
"11","Denmark","1.2",""
"98","Dominica","0",""
"89","Dominican Republic","0.1",""
"85","Ecuador","6.1",""
"116","Egypt","6.6",""
"124","El Salvador","1",""
"144","Equatorial Guinea","52",""
"182","Eritrea","1.8",""
"30","Estonia","0.9",""
"138","Eswatini (Kingdom of)","1.2",""
"173","Ethiopia","14.2",""
"98","Fiji","1.4",""
"12","Finland","0.2",""
"26","France","0",""
"115","Gabon","24.6",""
"174","Gambia","4.9",""
"70","Georgia","1.1",""
"4","Germany","0.1",""
"142","Ghana","10.1",""
"32","Greece","0.1",""
"126","Guatemala","2.3",""
"174","Guinea","15.1",""
"178","Guinea-Bissau","10.1",""
"123","Guyana","7.8",""
"169","Haiti","1.1",""
"132","Honduras","1.8",""
"43","Hungary","0.4",""
"129","India","2.2",""
"111","Indonesia","4.5",""
"65","Iran (Islamic Republic of)","5.8",""
"120","Iraq","8.3",""
"3","Ireland","0.1",""
"22","Israel","0.1",""
"29","Italy","0.1",""
"96","Jamaica","0.3",""
"19","Japan","0",""
"102","Jordan","0.2",""
"50","Kazakhstan","11.9",""
"147","Kenya","3",""
"132","Kiribati","0",""
"22","Korea (Republic of)","0",""
"57","Kuwait","9.9",""
"122","Kyrgyzstan","8.4",""
"140","Lao People's Democratic Republic","10.2",""
"39","Latvia","0",""
"93","Lebanon","0",""
"164","Lesotho","2.9",""
"176","Liberia","16.2",""
"110","Libya","17",""
"21","Luxembourg","0",""
"162","Madagascar","0",""
"172","Malawi","5",""
"61","Malaysia","5.3",""
"104","Maldives","0",""
"184","Mali","9.6",""
"161","Mauritania","19.1",""
"66","Mauritius","0",""
"76","Mexico","4",""
"107","Moldova (Republic of)","0",""
"92","Mongolia","17.4",""
"52","Montenegro","0.2",""
"121","Morocco","0.4",""
"180","Mozambique","1.9",""
"145","Myanmar","2",""
"130","Namibia","1.4",""
"147","Nepal","1.3",""
"10","Netherlands","0.7",""
"14","New Zealand","1.1",""
"126","Nicaragua","3.2",""
"189","Niger","8.9",""
"158","Nigeria","8",""
"82","North Macedonia","2.2",""
"1","Norway","7",""
"47","Oman","30.1",""
"152","Pakistan","1.5",""
"67","Panama","0.1",""
"155","Papua New Guinea","19.6",""
"98","Paraguay","2",""
"82","Peru","5.8",""
"106","Philippines","2",""
"32","Poland","0.5",""
"40","Portugal","0.1",""
"41","Qatar","15.3",""
"52","Romania","1",""
"49","Russian Federation","8.3",""
"157","Rwanda","5.9",""
"89","Saint Lucia","0",""
"94","Saint Vincent and the Grenadines","0",""
"111","Samoa","0",""
"137","Sao Tome and Principe","0",""
"36","Saudi Arabia","10.9",""
"166","Senegal","0.6",""
"63","Serbia","0.6",""
"62","Seychelles","0",""
"181","Sierra Leone","9.3",""
"9","Singapore","0",""
"36","Slovakia","0.1",""
"24","Slovenia","0",""
"153","Solomon Islands","22.5",""
"113","South Africa","4.4",""
"25","Spain","0",""
"71","Sri Lanka","0.1",""
"98","Suriname","18.2",""
"8","Sweden","0.2",""
"2","Switzerland","0",""
"125","Tajikistan","0.7",""
"159","Tanzania (United Republic of)","2.7",""
"77","Thailand","2.5",""
"131","Timor-Leste","51",""
"167","Togo","12.5",""
"105","Tonga","0",""
"63","Trinidad and Tobago","12",""
"91","Tunisia","4.7",""
"59","Turkey","0.2",""
"108","Turkmenistan","12.9",""
"159","Uganda","10.8",""
"88","Ukraine","2.5",""
"35","United Arab Emirates","5.5",""
"15","United Kingdom","0.9",""
"15","United States","0.3",""
"57","Uruguay","1.4",""
"108","Uzbekistan","13.1",""
"141","Vanuatu","0",""
"96","Venezuela (Bolivarian Republic of)","1.2",""
"118","Viet Nam","3.5",""
"177","Yemen","13.7",""
"143","Zambia","12.1",""
"150","Zimbabwe","3.1",""
"36","Andorra","..",""
"74","Antigua and Barbuda","..",""
"171","Djibouti","..",""
"135","Micronesia (Federated States of)","..",""
"78","Grenada","..",""
"4","Hong Kong, China (SAR)","..",""
"6","Iceland","..",""
"73","Saint Kitts and Nevis","..",""
"18","Liechtenstein","..",""
"34","Lithuania","..",""
"117","Marshall Islands","..",""
"28","Malta","..",""
"55","Palau","..",""
"119","Palestine, State of","..",""
"168","Sudan","..",""
"186","South Sudan","..",""
"154","Syrian Arab Republic","..",""
"","Human Development","..",""
" ","Very high human development","1.0",""
" ","High human development","4.0",""
" ","Medium human development","3.9",""
" ","Low human development","8.3",""
" ","Developing Countries","4.4",""
"","Regions","..",""
" ","Arab States","9.9",""
" ","East Asia and the Pacific","3.9",""
" ","Europe and Central Asia","3.2",""
" ","Latin America and the Caribbean","3.1",""
" ","South Asia","2.7",""
" ","Sub-Saharan Africa","9.0",""
" ","Least Developed Countries","9.7",""
" ","Small Island Developing States","2.2",""
" ","Organization for Economic Co-operation and Development","0.5",""
" ","World","1.8",""
""
