"Natural resource depletion (% of GNI)"
"HDI Rank (2018)","Country","2012",""
"170","Afghanistan","0.3",""
"69","Albania","2",""
"82","Algeria","20.5",""
"149","Angola","30",""
"48","Argentina","3.1",""
"81","Armenia","2.3",""
"6","Australia","3.1",""
"20","Austria","0.1",""
"87","Azerbaijan","21.8",""
"60","Bahamas","0",""
"45","Bahrain","8.3",""
"135","Bangladesh","1.3",""
"56","Barbados","0.5",""
"50","Belarus","0.9",""
"17","Belgium","0",""
"103","Belize","4.2",""
"163","Benin","1.6",""
"134","Bhutan","2.7",""
"114","Bolivia (Plurinational State of)","11.1",""
"75","Bosnia and Herzegovina","0.5",""
"94","Botswana","1.9",""
"79","Brazil","2.3",""
"43","Brunei Darussalam","18.5",""
"52","Bulgaria","1.2",""
"182","Burkina Faso","14",""
"185","Burundi","17.3",""
"126","Cabo Verde","0.4",""
"146","Cambodia","1.3",""
"150","Cameroon","5.4",""
"13","Canada","0.8",""
"188","Central African Republic","0.1",""
"187","Chad","15.8",""
"42","Chile","8.7",""
"85","China","2.5",""
"79","Colombia","7.1",""
"156","Comoros","1.3",""
"138","Congo","51.3",""
"179","Congo (Democratic Republic of the)","23.6",""
"68","Costa Rica","1",""
"46","Croatia","0.8",""
"72","Cuba","1.9",""
"31","Cyprus","0.1",""
"26","Czechia","0.2",""
"165","Côte d'Ivoire","4.8",""
"11","Denmark","1.4",""
"98","Dominica","0",""
"89","Dominican Republic","0.6",""
"85","Ecuador","7.2",""
"116","Egypt","8",""
"124","El Salvador","0.8",""
"144","Equatorial Guinea","49.9",""
"30","Estonia","0.9",""
"138","Eswatini (Kingdom of)","1.7",""
"173","Ethiopia","13.6",""
"98","Fiji","1.5",""
"12","Finland","0.2",""
"26","France","0",""
"115","Gabon","26.4",""
"174","Gambia","9",""
"70","Georgia","1",""
"4","Germany","0.1",""
"142","Ghana","14.9",""
"32","Greece","0.1",""
"126","Guatemala","1.9",""
"174","Guinea","16.8",""
"178","Guinea-Bissau","11.6",""
"123","Guyana","13.9",""
"169","Haiti","0.8",""
"132","Honduras","1.5",""
"43","Hungary","0.5",""
"6","Iceland","0",""
"129","India","1.9",""
"111","Indonesia","4.4",""
"65","Iran (Islamic Republic of)","4.8",""
"120","Iraq","9.6",""
"3","Ireland","0.1",""
"22","Israel","0.1",""
"29","Italy","0.1",""
"96","Jamaica","0.2",""
"19","Japan","0",""
"102","Jordan","0.4",""
"50","Kazakhstan","13",""
"147","Kenya","3.3",""
"132","Kiribati","0",""
"22","Korea (Republic of)","0",""
"57","Kuwait","15.6",""
"122","Kyrgyzstan","5.2",""
"140","Lao People's Democratic Republic","9.2",""
"39","Latvia","0",""
"93","Lebanon","0",""
"164","Lesotho","3.7",""
"176","Liberia","17.5",""
"110","Libya","16.9",""
"21","Luxembourg","0",""
"162","Madagascar","0.2",""
"172","Malawi","7.4",""
"61","Malaysia","5.8",""
"104","Maldives","0",""
"184","Mali","13.7",""
"161","Mauritania","20.1",""
"66","Mauritius","0",""
"76","Mexico","5.5",""
"107","Moldova (Republic of)","0.1",""
"92","Mongolia","12",""
"52","Montenegro","0.2",""
"121","Morocco","0.4",""
"180","Mozambique","3.1",""
"145","Myanmar","2.9",""
"130","Namibia","1.3",""
"147","Nepal","0.9",""
"10","Netherlands","1.1",""
"14","New Zealand","1.1",""
"126","Nicaragua","3.6",""
"189","Niger","11.7",""
"158","Nigeria","8.6",""
"82","North Macedonia","1.1",""
"1","Norway","8",""
"47","Oman","36.9",""
"152","Pakistan","2",""
"67","Panama","0.2",""
"155","Papua New Guinea","14.5",""
"98","Paraguay","1.5",""
"82","Peru","6.1",""
"106","Philippines","2.3",""
"32","Poland","0.5",""
"40","Portugal","0.1",""
"41","Qatar","16.2",""
"52","Romania","1.6",""
"49","Russian Federation","8.7",""
"157","Rwanda","5.9",""
"89","Saint Lucia","0",""
"94","Saint Vincent and the Grenadines","0",""
"111","Samoa","0",""
