"Renewable energy consumption (% of total final energy consumption)"
"HDI Rank (2018)","Country","1990",""
"170","Afghanistan","15.9",""
"69","Albania","25.5",""
"82","Algeria","0.2",""
"36","Andorra","14.3",""
"149","Angola","72.3",""
"74","Antigua and Barbuda","0",""
"48","Argentina","8.9",""
"81","Armenia","2.1",""
"6","Australia","8",""
"20","Austria","25.1",""
"87","Azerbaijan","0.7",""
"60","Bahamas","0",""
"45","Bahrain","0",""
"135","Bangladesh","71.7",""
"56","Barbados","18.9",""
"50","Belarus","0.8",""
"17","Belgium","1.3",""
"103","Belize","38",""
"163","Benin","93.7",""
"134","Bhutan","95.9",""
"114","Bolivia (Plurinational State of)","37.4",""
"75","Bosnia and Herzegovina","7.3",""
"94","Botswana","47.6",""
"79","Brazil","49.9",""
"43","Brunei Darussalam","0.7",""
"52","Bulgaria","1.9",""
"182","Burkina Faso","93.2",""
"185","Burundi","95.2",""
"126","Cabo Verde","36.6",""
"150","Cameroon","81.6",""
"13","Canada","22",""
"188","Central African Republic","93.5",""
"187","Chad","98.2",""
"42","Chile","34",""
"85","China","34.1",""
"79","Colombia","38.3",""
"156","Comoros","49.8",""
"138","Congo","65.4",""
"179","Congo (Democratic Republic of the)","92",""
"68","Costa Rica","45.4",""
"46","Croatia","21.9",""
"72","Cuba","42.9",""
"31","Cyprus","0.5",""
"26","Czechia","3.6",""
"165","Côte d'Ivoire","73.6",""
"11","Denmark","7",""
"171","Djibouti","26.6",""
"98","Dominica","14.6",""
"89","Dominican Republic","28",""
"85","Ecuador","24.2",""
"116","Egypt","8.5",""
"124","El Salvador","67.1",""
"144","Equatorial Guinea","84.7",""
"30","Estonia","3.4",""
"138","Eswatini (Kingdom of)","85.2",""
"173","Ethiopia","96.6",""
"98","Fiji","53.1",""
"12","Finland","24.5",""
"26","France","10.4",""
"115","Gabon","78.3",""
"174","Gambia","61.4",""
"70","Georgia","12.8",""
"4","Germany","2.1",""
"142","Ghana","80.6",""
"32","Greece","7.8",""
"78","Grenada","8.3",""
"126","Guatemala","75",""
"174","Guinea","89.3",""
"178","Guinea-Bissau","88.6",""
"123","Guyana","42.2",""
"169","Haiti","81.1",""
"132","Honduras","70.1",""
"4","Hong Kong, China (SAR)","1.1",""
"43","Hungary","3.9",""
"6","Iceland","54.7",""
"129","India","58.7",""
"111","Indonesia","58.6",""
"65","Iran (Islamic Republic of)","1.2",""
"120","Iraq","1.6",""
"3","Ireland","2.3",""
"22","Israel","5.8",""
"29","Italy","3.8",""
"96","Jamaica","7.6",""
"19","Japan","4.6",""
"102","Jordan","2.8",""
"50","Kazakhstan","1.4",""
"147","Kenya","77.5",""
"132","Kiribati","5.2",""
"..","Korea (Democratic People's Rep. of)","7.2",""
"22","Korea (Republic of)","1.6",""
"57","Kuwait","0.2",""
"122","Kyrgyzstan","7.9",""
"140","Lao People's Democratic Republic","88.4",""
"39","Latvia","17.6",""
"93","Lebanon","11.3",""
"164","Lesotho","52",""
"176","Liberia","88.8",""
"110","Libya","3.1",""
"34","Lithuania","3.1",""
"21","Luxembourg","1.7",""
"162","Madagascar","85.6",""
"172","Malawi","84",""
"61","Malaysia","12",""
"104","Maldives","4.5",""
"184","Mali","88.6",""
"28","Malta","0",""
"161","Mauritania","47",""
"66","Mauritius","47.1",""
"76","Mexico","14.4",""
"107","Moldova (Republic of)","1.1",""
"92","Mongolia","1.9",""
"121","Morocco","19.5",""
"180","Mozambique","93.1",""
"145","Myanmar","90.9",""
"..","Nauru","0",""
"147","Nepal","95.1",""
"10","Netherlands","1.2",""
"14","New Zealand","30",""
"126","Nicaragua","68.8",""
"158","Nigeria","87.8",""
"82","North Macedonia","2.4",""
"1","Norway","59.2",""
"47","Oman","0",""
"152","Pakistan","57.5",""
"119","Palestine, State of","22.1",""
"67","Panama","43.6",""
"155","Papua New Guinea","71.7",""
"98","Paraguay","78.5",""
"82","Peru","39.4",""
"106","Philippines","50.9",""
"32","Poland","2.5",""
"40","Portugal","26.9",""
"41","Qatar","0",""
"52","Romania","3.4",""
"49","Russian Federation","3.8",""
"157","Rwanda","80.1",""
"73","Saint Kitts and Nevis","40",""
"89","Saint Lucia","5.5",""
"94","Saint Vincent and the Grenadines","15.4",""
"111","Samoa","46.2",""
"137","Sao Tome and Principe","50.9",""
"36","Saudi Arabia","0",""
"166","Senegal","55.6",""
"63","Serbia","15.5",""
"62","Seychelles","4.2",""
"181","Sierra Leone","91.3",""
"9","Singapore","0.2",""
"36","Slovakia","2.2",""
"24","Slovenia","12.4",""
"153","Solomon Islands","59",""
"..","Somalia","87.2",""
"113","South Africa","16.6",""
"25","Spain","10.5",""
"71","Sri Lanka","78.1",""
"168","Sudan","73.3",""
"8","Sweden","34.1",""
"2","Switzerland","17.1",""
"154","Syrian Arab Republic","2.4",""
"125","Tajikistan","29.6",""
"159","Tanzania (United Republic of)","94.8",""
"77","Thailand","33.6",""
"167","Togo","78.7",""
"105","Tonga","1.5",""
"63","Trinidad and Tobago","1.2",""
"91","Tunisia","14.5",""
"59","Turkey","24.5",""
"108","Turkmenistan","0.3",""
"..","Tuvalu","0",""
"159","Uganda","96",""
"88","Ukraine","0.7",""
"35","United Arab Emirates","0",""
"15","United Kingdom","0.7",""
"15","United States","4.2",""
"57","Uruguay","44.8",""
"108","Uzbekistan","1.3",""
"141","Vanuatu","24.2",""
"96","Venezuela (Bolivarian Republic of)","12",""
"118","Viet Nam","76.1",""
"177","Yemen","2.1",""
"143","Zambia","83",""
"150","Zimbabwe","64",""
"182","Eritrea","..",""
"135","Micronesia (Federated States of)","..",""
"146","Cambodia","..",""
"18","Liechtenstein","..",""
"117","Marshall Islands","..",""
"52","Montenegro","..",""
"130","Namibia","..",""
"189","Niger","..",""
"55","Palau","..",""
"186","South Sudan","..",""
"98","Suriname","..",""
"131","Timor-Leste","..",""
"","Human Development"," ",""
" ","Very high human development","6.1",""
" ","High human development","27.4",""
" ","Medium human development","58.9",""
" ","Low human development","83.0",""
" ","Developing Countries","34.4",""
"","Regions"," ",""
" ","Arab States","7.2",""
" ","East Asia and the Pacific","36.8",""
" ","Europe and Central Asia","4.7",""
" ","Latin America and the Caribbean","32.6",""
" ","South Asia","51.5",""
" ","Sub-Saharan Africa","71.0",""
" ","Least Developed Countries","86.0",""
" ","Small Island Developing States","34.7",""
" ","Organization for Economic Co-operation and Development","7.0",""
" ","World","17.1",""
""
