"Renewable energy consumption (% of total final energy consumption)"
"HDI Rank (2018)","Country","2015",""
"170","Afghanistan","18.4",""
"69","Albania","38.6",""
"82","Algeria","0.1",""
"36","Andorra","19.7",""
"149","Angola","49.6",""
"74","Antigua and Barbuda","0",""
"48","Argentina","10",""
"81","Armenia","15.8",""
"6","Australia","9.2",""
"20","Austria","34.4",""
"87","Azerbaijan","2.3",""
"60","Bahamas","1.2",""
"45","Bahrain","0",""
"135","Bangladesh","34.7",""
"56","Barbados","2.8",""
"50","Belarus","6.8",""
"17","Belgium","9.2",""
"103","Belize","35",""
"163","Benin","50.9",""
"134","Bhutan","86.9",""
"114","Bolivia (Plurinational State of)","17.5",""
"75","Bosnia and Herzegovina","40.8",""
"94","Botswana","28.9",""
"79","Brazil","43.8",""
"43","Brunei Darussalam","0",""
"52","Bulgaria","17.6",""
"182","Burkina Faso","74.2",""
"185","Burundi","95.7",""
"126","Cabo Verde","26.6",""
"146","Cambodia","64.9",""
"150","Cameroon","76.5",""
"13","Canada","22",""
"188","Central African Republic","76.6",""
"187","Chad","89.4",""
"42","Chile","24.9",""
"85","China","12.4",""
"79","Colombia","23.6",""
"156","Comoros","45.3",""
"138","Congo","62.4",""
"179","Congo (Democratic Republic of the)","95.8",""
"68","Costa Rica","38.7",""
"46","Croatia","33.1",""
"72","Cuba","19.3",""
"31","Cyprus","9.9",""
"26","Czechia","14.8",""
"165","Côte d'Ivoire","64.5",""
"11","Denmark","33.2",""
"171","Djibouti","15.4",""
"98","Dominica","7.8",""
"89","Dominican Republic","16.5",""
"85","Ecuador","13.8",""
"116","Egypt","5.7",""
"124","El Salvador","24.4",""
"144","Equatorial Guinea","7.8",""
"182","Eritrea","79.8",""
"30","Estonia","27.5",""
"138","Eswatini (Kingdom of)","66.1",""
"173","Ethiopia","92.2",""
"98","Fiji","31.3",""
"12","Finland","43.2",""
"26","France","13.5",""
"115","Gabon","82",""
"174","Gambia","51.5",""
"70","Georgia","28.7",""
"4","Germany","14.2",""
"142","Ghana","41.4",""
"32","Greece","17.2",""
"78","Grenada","10.9",""
"126","Guatemala","63.7",""
"174","Guinea","76.3",""
"178","Guinea-Bissau","86.9",""
"123","Guyana","25.3",""
"169","Haiti","76.1",""
"132","Honduras","51.5",""
"4","Hong Kong, China (SAR)","0.9",""
"43","Hungary","15.6",""
"6","Iceland","77",""
"129","India","36",""
"111","Indonesia","36.9",""
"65","Iran (Islamic Republic of)","0.9",""
"120","Iraq","0.8",""
"3","Ireland","9.1",""
"22","Israel","3.7",""
"29","Italy","16.5",""
"96","Jamaica","16.8",""
"19","Japan","6.3",""
"102","Jordan","3.2",""
"50","Kazakhstan","1.6",""
"147","Kenya","72.7",""
"132","Kiribati","4.3",""
"..","Korea (Democratic People's Rep. of)","23.1",""
"22","Korea (Republic of)","2.7",""
"57","Kuwait","0",""
"122","Kyrgyzstan","23.3",""
"140","Lao People's Democratic Republic","59.3",""
"39","Latvia","38.1",""
"93","Lebanon","3.6",""
"164","Lesotho","52.1",""
"176","Liberia","83.8",""
"110","Libya","2",""
"18","Liechtenstein","63.1",""
"34","Lithuania","29",""
"21","Luxembourg","9",""
"162","Madagascar","70.2",""
"172","Malawi","83.6",""
"61","Malaysia","5.2",""
"104","Maldives","1",""
"184","Mali","61.5",""
"28","Malta","5.4",""
"117","Marshall Islands","11.2",""
"161","Mauritania","32.2",""
"66","Mauritius","11.5",""
"76","Mexico","9.2",""
"135","Micronesia (Federated States of)","1.2",""
"107","Moldova (Republic of)","14.3",""
"92","Mongolia","3.4",""
"52","Montenegro","43",""
"121","Morocco","11.3",""
"180","Mozambique","86.4",""
"145","Myanmar","61.5",""
"130","Namibia","26.5",""
"..","Nauru","0.1",""
"147","Nepal","85.3",""
"10","Netherlands","5.9",""
"14","New Zealand","30.8",""
"126","Nicaragua","48.2",""
"189","Niger","78.9",""
"158","Nigeria","86.6",""
"82","North Macedonia","24.2",""
"1","Norway","57.8",""
"47","Oman","0",""
"152","Pakistan","46.5",""
"55","Palau","0",""
"119","Palestine, State of","10.5",""
"67","Panama","21.2",""
"155","Papua New Guinea","52.5",""
"98","Paraguay","61.7",""
"82","Peru","25.5",""
"106","Philippines","27.5",""
"32","Poland","11.9",""
"40","Portugal","27.2",""
"41","Qatar","0",""
"52","Romania","23.7",""
"49","Russian Federation","3.3",""
"157","Rwanda","86.7",""
"73","Saint Kitts and Nevis","1.6",""
