"Renewable energy consumption (% of total final energy consumption)"
"15","United Kingdom","4.8",""
"15","United States","8.5",""
"57","Uruguay","46.9",""
"108","Uzbekistan","2.4",""
"141","Vanuatu","40.3",""
"96","Venezuela (Bolivarian Republic of)","12.2",""
"118","Viet Nam","38.1",""
"177","Yemen","1.3",""
"143","Zambia","88.6",""
"150","Zimbabwe","78",""
"","Human Development","..",""
" ","Very high human development","9.8",""
" ","High human development","15.5",""
" ","Medium human development","41.6",""
" ","Low human development","80.2",""
" ","Developing Countries","23.4",""
"","Regions","..",""
" ","Arab States","4.1",""
" ","East Asia and the Pacific","15.7",""
" ","Europe and Central Asia","7.4",""
" ","Latin America and the Caribbean","27.5",""
" ","South Asia","32.7",""
" ","Sub-Saharan Africa","70.4",""
" ","Least Developed Countries","74.7",""
" ","Small Island Developing States","18.3",""
" ","Organization for Economic Co-operation and Development","11.2",""
" ","World","17.6",""
""
