"Renewable energy consumption (% of total final energy consumption)"
"HDI Rank (2018)","Country","2000",""
"170","Afghanistan","54.2",""
"69","Albania","41.4",""
"82","Algeria","0.4",""
"36","Andorra","14.9",""
"149","Angola","74.6",""
"74","Antigua and Barbuda","0",""
"48","Argentina","11.1",""
"81","Armenia","7.2",""
"6","Australia","8.4",""
"20","Austria","26.4",""
"87","Azerbaijan","2.1",""
"60","Bahamas","0",""
"45","Bahrain","0",""
"135","Bangladesh","59",""
"56","Barbados","13.6",""
"50","Belarus","5",""
"17","Belgium","1.4",""
"103","Belize","34.6",""
"163","Benin","70.3",""
"134","Bhutan","91.4",""
"114","Bolivia (Plurinational State of)","27.4",""
"75","Bosnia and Herzegovina","19.4",""
"94","Botswana","36.6",""
"79","Brazil","42.8",""
"43","Brunei Darussalam","0",""
"52","Bulgaria","8",""
"182","Burkina Faso","85.4",""
"185","Burundi","93.2",""
"126","Cabo Verde","29",""
"146","Cambodia","81.1",""
"150","Cameroon","84.5",""
"13","Canada","21.5",""
"188","Central African Republic","85.1",""
"187","Chad","97.2",""
"42","Chile","31.4",""
"85","China","29.7",""
"79","Colombia","28",""
"156","Comoros","48.3",""
"138","Congo","64.9",""
"179","Congo (Democratic Republic of the)","97.9",""
"68","Costa Rica","32.9",""
"46","Croatia","26.8",""
"72","Cuba","34.4",""
"31","Cyprus","3.1",""
"26","Czechia","5.9",""
"165","Côte d'Ivoire","63.7",""
"11","Denmark","10.7",""
"171","Djibouti","31.4",""
"98","Dominica","11",""
"89","Dominican Republic","18.4",""
"85","Ecuador","20",""
"116","Egypt","8.1",""
"124","El Salvador","50.9",""
"144","Equatorial Guinea","52.6",""
"182","Eritrea","76.8",""
"30","Estonia","19.8",""
"138","Eswatini (Kingdom of)","48.2",""
"173","Ethiopia","96",""
"98","Fiji","52.9",""
"12","Finland","31.7",""
"26","France","9.3",""
"115","Gabon","72.8",""
"174","Gambia","63.1",""
"70","Georgia","47.3",""
"4","Germany","3.7",""
"142","Ghana","71.6",""
"32","Greece","7.5",""
"78","Grenada","10.5",""
"126","Guatemala","62.7",""
"174","Guinea","85.6",""
"178","Guinea-Bissau","91.2",""
"123","Guyana","39.5",""
"169","Haiti","76",""
"132","Honduras","55.1",""
"4","Hong Kong, China (SAR)","0.6",""
"43","Hungary","5.2",""
"6","Iceland","60.7",""
"129","India","51.6",""
